연월	NO	monaCode	구분	소속	직위	이름	재산구분	본인과의 관계	재산의종류	소재지 면적 등 권리의 명세	종전가액	증가액	증가액실거래가격	감소액	감소액실거래가격	현재가액	변동사유
202603	120	GX22581L	국회의원	국회	국회의원	강민국	건물	본인	상가(전세(임차)권)	경상남도 진주시 상대동 한보프라자 건물 214.30㎡	5000	0		0		5000	
202603	121	GX22581L	국회의원	국회	국회의원	강민국	건물	본인	아파트(전세(임차)권)	서울특별시 마포구 신수동 신촌숲아이파크 건물 84.90㎡	1050000	0		0		1050000	
202603	122	GX22581L	국회의원	국회	국회의원	강민국	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2018년식 G4 렉스턴 배기량(2,157cc)	13130	0		0		13130	
202603	123	GX22581L	국회의원	국회	국회의원	강민국	예금	본인		(주)KEB하나은행 9, 경남은행 142(142 증가), 국민은행300, 농협은행 21,661(18,893 증가), 농협중앙회 16,신용협동조합중앙회 77, 신한은행 33,933(5,647 증가),중소기업은행 50	31506	41752		17070		56188	예적금 증가 및 감소
202603	124	GX22581L	국회의원	국회	국회의원	강민국	예금	배우자		(주)KB손해보험 30,739(3,799 증가), 경남은행 450(1,375감소), 국민은행 18, 농협은행 1,618(1,618 증가),메리츠화재해상보험(보험) 1,893(295 증가),삼성화재해상보험 1,800(432 증가), 수협은행 9,신용협동조합중앙회 77, 신한은행 0(7 감소), 우체국5,796(819 증가), 주식회사 카카오뱅크 0(51 감소)	36870	6972		1442		42400	예적금 증가 및 감소
202603	125	GX22581L	국회의원	국회	국회의원	강민국	예금	장녀		NH투자증권 79,880(70,818 증가), 경남은행 6, 농협은행117(3 감소), 농협중앙회 14, 빗썸 0(10 감소),삼성화재해상보험 720, 어니스트에이아이 1,106, 업비트4,774(3,496 증가), 우리은행 73,533(56,182 감소),우체국 1,566(289 증가), 케이뱅크 10, 키움증권 370(108 감소)	143796	90525		72225		162096	예적금 증가 및 감소
202603	126	GX22581L	국회의원	국회	국회의원	강민국	예금	차녀		우체국 1,501(277 증가), 주식회사 카카오뱅크 718(1,524감소)	3466	964		2211		2219	예적금 증가 및 감소
202603	127	GX22581L	국회의원	국회	국회의원	강민국	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 350,027(35,751 증가)	314276	35751		0		350027	후원금 증가
202603	128	GX22581L	국회의원	국회	국회의원	강민국	증권	장녀	상장주식	AGNCINVESTMENT 44주(44주 증가), AT&T 28주, Airbnb0주(1주 감소), Coca-Cola 0주(1주 감소), JW생명과학0주(6주 감소), NICE평가정보 0주(6주 감소), REALTYINCOMEREITORD 14주(14주 증가), 기아 9주(9주증가), 다날 0주(5주 감소), 대동금속 0주(2주 감소), 동운아나텍 0주(10주 감소), 랩지노믹스 0주(6주 감소), 삼성제약 0주(27주 감소), 삼성증권 53주(53주 증가), 세코닉스 0주(14주 감소), 우리금융지주 30주(30주 증가), 카카오 0주(12주 감소), 코세스 0주(2주 감소), 핑거0주(8주 감소)	2227	7760		1297		8690	매도 및 매수
202603	129	GX22581L	국회의원	국회	국회의원	강민국	채무	본인	금융채무	신한은행 70,000(100,000 감소)	170000	0		100000		70000	
202603	130	GX22581L	국회의원	국회	국회의원	강민국	가상자산	장녀		Pundi X PURSE 10,517.19670805개, 게임빌드 0개(27,728.93792348개 감소), 누사이퍼 128.43347222개,디스체인 0.58905428개, 비트토렌트 8,379,833,717.151666개(7,874,826,441.5271878개증가), 솔로제닉 1.03312433개, 시아코인 112,833개(112,833개 증가), 에이피이앤에프티2,662,588.61028798개, 엑스코어 0.70682432개, 오브스315,471.86649412개(306,682.02076539개 증가), 오피셜 트럼프 51.38464421개(51.38464421개 증가), 이더리움클래식 422.32291879개(370.48205634개 증가),이더리움피오더블유 0.58905428개, 칠리즈 0개(1,522.22624716개 감소), 퀀텀1,598.93166192개(1,492.33642352개 증가), 테더22.68647795개, 펀디엑스4,250.2553935개(3,920.62907093개 증가), 페퍼685,001,811.222개	4203	17851		415		21639	매도 및 매입
202603	131	GX22581L	국회의원	국회	국회의원	강민국	고지거부 및 등록제외사항	부		고지거부	0	0		0		0	독립생계유지
202603	132	GX22581L	국회의원	국회	국회의원	강민국	고지거부 및 등록제외사항	모		고지거부	0	0		0		0	독립생계유지
202603	133	NQO7187X	국회의원	국회	국회의원	강선영	건물	본인	아파트	서울특별시 서대문구 홍제동 홍제원현대아파트 건물84.90㎡	585000	0		0		585000	변동 없음
202603	134	NQO7187X	국회의원	국회	국회의원	강선영	건물	본인	아파트	경기도 고양시 일산동구 장항동 호수마을2단지아파트 건물70.14㎡	398000	0		0		398000	변동 없음
202603	135	NQO7187X	국회의원	국회	국회의원	강선영	건물	본인	아파트(전세(임차)권)	서울특별시 마포구 대흥동 대흥동태영아파트 건물 59.40㎡	100000	0		0		100000	변동 없음
202603	136	NQO7187X	국회의원	국회	국회의원	강선영	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2010년식 k5 배기량(1,993cc) 감소	2210	0		2210	2000	0	소유권 상실
202603	137	NQO7187X	국회의원	국회	국회의원	강선영	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	모	자동차	2022년식 카니발 배기량(3,500cc)	20600	0		1540		19060	가액 변동
202603	138	NQO7187X	국회의원	국회	국회의원	강선영	예금	본인		MG손해보험(주) 0(8,306 감소), 국민은행 6,613(4,652 증가), 군인공제회 243,362(11,799 감소), 농협은행 12,232(2,197 증가), 동양생명보험 0(2,011 감소),메리츠화재해상보험(보험) 3,301(716 증가),삼성생명보험 3,384, 스탠다드차타드은행 28(6 증가),신한라이프생명보험 9,223, 신한은행 12,706(12,657증가), 예별손해보험 8,666(8,666 증가), 우리은행 43(43 증가), 주식회사 카카오뱅크 0(3,504 감소), 중소기업은행 21(324 감소), 토스뱅크(주) 26,104(26,104 증가)	296586	117996		88899		325683	급여 저축 및 생활비
202603	139	NQO7187X	국회의원	국회	국회의원	강선영	예금	부		농협중앙회 57, 신한은행 865(391 감소)	1313	0		391		922	급여 저축 및 생활비
202603	140	NQO7187X	국회의원	국회	국회의원	강선영	예금	모		농협중앙회 22, 새마을금고중앙회 1,220(1,200 증가),신한은행 874(790 감소)	1706	1200		790		2116	급여 저축 및 생활비
202603	141	NQO7187X	국회의원	국회	국회의원	강선영	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 70,859(22,419 증가)	48440	22419		0		70859	후원금 증가
202603	142	NQO7187X	국회의원	국회	국회의원	강선영	채권	본인		사인간채권	260000	0		0		260000	변동 없음
202603	143	NQO7187X	국회의원	국회	국회의원	강선영	채무	본인	금융채무	SC제일은행 236,366(5,314 감소)	241680	0		5314		236366	상환
202603	144	NQO7187X	국회의원	국회	국회의원	강선영	채무	본인	건물임대채무	경기도 고양시 일산동구 장항동 호수마을2단지아파트임대보증금	390000	0		0		390000	변동 없음
202603	145	MNZ4401T	국회의원	국회	국회의원	강선우	건물	본인	사무실(전세(임차)권)	서울특별시 강서구 화곡동 세종빌딩 대지 476.30㎡ 건물229.62㎡	40000	0		0		40000	변동없음
202603	146	MNZ4401T	국회의원	국회	국회의원	강선우	건물	본인	아파트(전세(임차)권)	서울특별시 강서구 화곡동 강서힐스테이트 건물 84.99㎡	750000	0		0		750000	변동없음
202603	147	MNZ4401T	국회의원	국회	국회의원	강선우	건물	배우자	오피스텔(전세(임차)권)	서울특별시 종로구 내수동 경희궁의아침 2단지 건물57.80㎡	20000	0		0		20000	변동없음
202603	148	MNZ4401T	국회의원	국회	국회의원	강선우	건물	배우자	아파트	서울특별시 강남구 대치동 은마아파트 건물 94.76㎡ 중33.17㎡	548100	76300		0		624400	가액변동
202603	149	MNZ4401T	국회의원	국회	국회의원	강선우	건물	배우자	아파트(전세(임차)권)	서울특별시 종로구 내수동 경희궁의아침 3단지 건물124.00㎡	50000	0		0		50000	변동없음
202603	150	MNZ4401T	국회의원	국회	국회의원	강선우	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2016년식 X5 xDrive30d 배기량(2,993cc)	19540	0		1500		18040	가액변동
202603	151	MNZ4401T	국회의원	국회	국회의원	강선우	예금	본인		농협은행 50,132(27,559 증가), 농협중앙회 147,신한라이프생명보험 600(600 증가), 신한은행 123(121 증가)	22722	37933		9653		51002	급여저축 및 생활비 지출 등
202603	152	MNZ4401T	국회의원	국회	국회의원	강선우	예금	배우자		(주)KEB하나은행 34,144(13,985 증가),(주)카카오페이증권 1,965(194 증가), 삼성증권 94(90 증가), 스탠다드차타드은행 51(51 증가), 신한은행 11,724(11,615 증가), 우리은행 0(19 감소), 주식회사카카오뱅크 29(11 감소), 현대해상화재보험 23,807(5,045증가)	40864	51154		20204		71814	급여저축 및 생활비 지출 등
202603	153	MNZ4401T	국회의원	국회	국회의원	강선우	예금	모		미래에셋증권 0(1,020 감소), 신한은행 821(567 증가),우리은행 2,675(2,034 증가)	1915	2601		1020		3496	급여저축 및 생활비 지출 등
202603	154	MNZ4401T	국회의원	국회	국회의원	강선우	예금	장녀		(주)KEB하나은행 2,686(28,648 감소), 미래에셋증권 1,신한은행 211	31546	0		28648		2898	급여저축 및 생활비 지출 등
202603	155	MNZ4401T	국회의원	국회	국회의원	강선우	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 156,948(123,180 증가)	33768	123180		0		156948	후원금 증가
202603	156	MNZ4401T	국회의원	국회	국회의원	강선우	채무	본인	금융채무	농협은행 410,000(40,000 증가)	370000	40000		0		410000	
202603	157	MNZ4401T	국회의원	국회	국회의원	강선우	채무	배우자	금융채무	(주)KEB하나은행 359,215(66,214 감소), JB우리캐피탈 0(51,619 감소), NH농협캐피탈 0(25,070 감소),SBI저축은행 91,663(91,663 증가), 비엔케이캐피탈(주) 28,049(15,230 감소), 상호저축은행중앙회153,803(48,180 증가), 스탠다드차타드은행 38,430(1,699감소), 신한은행 189,166(10,000 감소), 신한카드 0(1,793 감소), 주식회사 카카오뱅크 0(11,111 감소), 피에프씨테크놀로지스(주) 97,480(97,480 증가),하나캐피탈 56,301(56,301 증가)	903219	340870		229982		1014107	일부 상환 및 신규 채무
202603	158	42K7317Y	국회의원	국회	국회의원	강승규	토지	본인	답	충청남도 예산군 신암면 별리 206번지 1,919.00㎡ 중319.00㎡	5742	31		0		5773	
202603	159	42K7317Y	국회의원	국회	국회의원	강승규	토지	본인	도로	충청남도 예산군 덕산면 대치리 151-13번지 321.00㎡ 중11.00㎡	2415	0		815		1600	
202603	160	42K7317Y	국회의원	국회	국회의원	강승규	토지	본인	도로	충청남도 예산군 덕산면 대치리 151-15번지 284.00㎡ 중10.00㎡	1559	0		59		1500	
202603	161	42K7317Y	국회의원	국회	국회의원	강승규	토지	본인	임야	충청남도 예산군 덕산면 대치리 421-11번지 152.00㎡	2900	0		0		2900	
202603	162	42K7317Y	국회의원	국회	국회의원	강승규	건물	본인	아파트	서울특별시 서초구 서초동 현대슈퍼빌 건물 153.94㎡ 중76.97㎡	788500	123500		0		912000	
202603	163	42K7317Y	국회의원	국회	국회의원	강승규	건물	본인	단독주택	충청남도 예산군 덕산면 대치리 대지 654.00㎡ 건물195.00㎡	223493	0		0		223493	
202603	164	42K7317Y	국회의원	국회	국회의원	강승규	건물	배우자	아파트	서울특별시 서초구 서초동 현대슈퍼빌 건물 153.94㎡ 중76.97㎡	788500	123500		0		912000	
202603	165	42K7317Y	국회의원	국회	국회의원	강승규	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2024년식 E200 배기량(1,991cc)	73900	0		23400		50500	
202603	166	42K7317Y	국회의원	국회	국회의원	강승규	현금	본인		현금 증가	20000	15000		0		35000	급여저축
202603	167	42K7317Y	국회의원	국회	국회의원	강승규	예금	본인		(주)KEB하나은행 240, 국민은행 35,999(3,055 감소),농협은행 7,857(1,615 증가), 농협중앙회 1,200(1,200증가), 빗썸 0(10 감소), 삼성생명보험 7,704,새마을금고중앙회 500, 신용협동조합중앙회 201(6 증가),신한은행 0(1,055 감소), 신한투자증권 77(2 감소),우리은행 10,002(48 감소), 주식회사 카카오뱅크 134,한화투자증권 35	65298	2821		4170		63949	생활비 지출 등
202603	168	42K7317Y	국회의원	국회	국회의원	강승규	예금	배우자		(주)KEB하나은행 130, 농협은행 2, 삼성생명보험45,823(3,046 증가), 신한은행 1,058(1,769 감소),우리은행 528, 중소기업은행 52	46316	3046		1769		47593	생활비 지출 등
202603	169	42K7317Y	국회의원	국회	국회의원	강승규	예금	장녀		(주)KEB하나은행 9,497(5,340 감소), 신한은행 0(1 감소),우리은행 4	14842	240		5581		9501	생활비 지출 등
202603	170	42K7317Y	국회의원	국회	국회의원	강승규	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		국민은행 116,279(87,780 증가)	28499	87780		0		116279	후원금 증가
202603	171	42K7317Y	국회의원	국회	국회의원	강승규	증권	본인	상장주식	유나이티드에어라인스홀딩스 0.32주, 유바이오로직스 0주(130주 감소), 한올바이오파마 0주(250주 감소)	11286	6		11241		51	주식매도
202603	172	42K7317Y	국회의원	국회	국회의원	강승규	채무	본인	금융채무	현대캐피탈 0(35,843 감소)	35843	0		35843		0	계약만료
202603	173	42K7317Y	국회의원	국회	국회의원	강승규	채무	배우자	금융채무	메르세데스벤츠파이낸셜서비스코리아(주) 18,101(11,618감소), 삼성생명보험 5,000(5,000 증가)	29719	5000		11618		23101	
202603	174	42K7317Y	국회의원	국회	국회의원	강승규	가상자산	본인		페이코인 0개(1개 감소)	0	0		0		0	탈퇴
202603	175	42K7317Y	국회의원	국회	국회의원	강승규	고지거부 및 등록제외사항	장남		고지거부	0	0		0		0	독립생계유지
202603	176	5KV96424	국회의원	국회	국회의원	강준현	토지	본인	임야	세종특별자치시 금남면 황용리 산 71번지 28,463.00㎡	190987	1423		0		192410	공시지가 반영
